Highest Offense Description,Latitude,Longitude,year
CRIMINAL MISCHIEF-NO SUSPECT,30.21338491,-97.7498655,2022
THEFT FROM AUTO,30.28322623,-97.72796803,2022
FORGERY AND PASSING,30.31069997,-97.74128807,2022
CRIMINAL TRESPASS,30.16548757,-97.78952006,2022
TERRORISTIC THREAT,30.45649054,-97.76757032,2022
THEFT OF TRAILER,30.46627524,-97.80132365,2022
BURGLARY OF VEHICLE,30.38268535,-97.77115833,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.39850119,-97.73702384,2022
MAIL THEFT,30.3563326,-97.75091119,2022
UNLAWFUL CARRYING WEAPON,30.3026286,-97.66097267,2022
ASSAULT BY THREAT,30.26976028,-97.6520946,2022
THEFT,30.21711831,-97.79587155,2022
FAMILY DISTURBANCE,30.44713419,-97.77102875,2022
FAMILY DISTURBANCE,30.43270871,-97.66930949,2022
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.23048851,-97.74207255,2022
CRIMINAL TRESPASS,30.20440638,-97.71889718,2022
THEFT BY SHOPLIFTING,30.45465329,-97.82589259,2022
AUTO THEFT,30.28476049,-97.71028431,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.24307585,-97.80019122,2022
ASSAULT ON PEACE OFFICER,30.26695859,-97.73612865,2022
MAIL THEFT,30.23560427,-97.89072435,2022
BURGLARY OF VEHICLE,30.31208043,-97.77440557,2022
INJURY TO ELDERLY PERSON,30.35262883,-97.70037086,2022
THEFT BY SHOPLIFTING,30.23520584,-97.7913737,2022
THEFT CATALYTIC CONVERTER,30.2253837,-97.75214159,2022
THEFT FROM AUTO,30.28468003,-97.74746611,2022
DISTURBANCE - OTHER,30.36983057,-97.71586851,2022
POSS CONTROLLED SUB/NARCOTIC,30.32208374,-97.65340833,2022
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.31852376,-97.70960425,2022
DOC FIGHTING,30.26752638,-97.73971914,2022
DISTURBANCE - OTHER,30.38998936,-97.71849699,2022
CRIMINAL TRESPASS,30.19107589,-97.83249854,2022
LITTERING,30.36014386,-97.74664491,2022
THEFT,30.18537962,-97.75620193,2022
AGG ASSAULT,30.30714138,-97.66939998,2022
THEFT OF BICYCLE,30.34130798,-97.71270726,2022
POSS CONTROLLED SUB/NARCOTIC,30.23296012,-97.69233842,2022
AGG ROBBERY/DEADLY WEAPON,30.29948141,-97.70804903,2022
FAMILY DISTURBANCE,30.40485376,-97.71371186,2022
FAMILY DISTURBANCE,30.14481967,-97.80300022,2022
DWI 2ND,30.43450484,-97.77090112,2022
FAMILY DISTURBANCE,30.19084407,-97.77786025,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.22146491,-97.72690401,2022
CRIMINAL MISCHIEF,30.26686272,-97.74375777,2022
THEFT FROM BUILDING,30.22527126,-97.72757408,2022
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.47516088,-97.80967292,2022
FAMILY DISTURBANCE,30.3584183,-97.66285535,2022
HARASSMENT,30.36853815,-97.61317288,2022
MAIL THEFT,30.46703249,-97.81031129,2022
THEFT OF LICENSE PLATE,30.24513274,-97.7792587,2022
FAMILY DISTURBANCE,30.18389979,-97.79265693,2022
INDECENT ASSAULT,30.30491236,-97.71472259,2022
THEFT,30.40347072,-97.72047617,2022
FAMILY DISTURBANCE,30.40249501,-97.72050896,2022
THEFT OF BICYCLE,30.26293268,-97.69056168,2022
THEFT,30.18167427,-97.77743163,2022
AUTO THEFT,30.36917195,-97.71701874,2022
BURGLARY OF RESIDENCE,30.29148978,-97.71347041,2022
FAMILY DISTURBANCE,30.34887091,-97.6852326,2022
FAMILY DISTURBANCE,30.30765926,-97.67354455,2022
THEFT OF BICYCLE,30.23322022,-97.83668398,2022
BURGLARY OF RESIDENCE,30.27352134,-97.70057019,2022
DATING DISTURBANCE,30.40390628,-97.75232436,2022
CRIMINAL MISCHIEF,30.3563326,-97.75091119,2022
IDENTITY THEFT,30.26671242,-97.73891086,2022
MAIL THEFT,30.25306959,-97.87282402,2022
FAMILY DISTURBANCE,30.17777957,-97.82651479,2022
THEFT OF BICYCLE,30.27508364,-97.76220433,2022
THEFT,30.25450529,-97.71761984,2022
CRIMINAL MISCHIEF-NO SUSPECT,30.20030212,-97.78613051,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.25854609,-97.74677202,2022
FAMILY DISTURBANCE,30.33140685,-97.68487489,2022
POSS OF FIREARM BY FELON,30.36871033,-97.70372535,2022
DWI 2ND,30.3198323,-97.70796135,2022
FAMILY DISTURBANCE,30.32792582,-97.73275321,2022
FRAUD - OTHER,30.26255968,-97.72294625,2022
FRAUD - OTHER,30.33898699,-97.69996949,2022
VIOL OF PROTECTIVE ORDER,30.1996283,-97.73520938,2022
CRIMINAL TRESPASS,30.41400576,-97.7086714,2022
BURGLARY NON RESIDENCE,30.38218078,-97.68483175,2022
FAMILY DISTURBANCE,30.39605838,-97.66739371,2022
ASSAULT WITH INJURY,30.23535112,-97.83580854,2022
POSSESSION OF MARIJUANA,30.27898237,-97.68702624,2022
FAMILY DISTURBANCE,30.34083437,-97.70542381,2022
BURGLARY NON RESIDENCE,30.28443672,-97.71934083,2022
BURGLARY OF RESIDENCE,30.456483,-97.80043174,2022
FAMILY DISTURBANCE,30.34835496,-97.71125368,2022
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.43592699,-97.76967305,2022
ASSAULT BY CONTACT,30.23973812,-97.71651521,2022
THEFT,30.37395448,-97.71201677,2022
ASSAULT WITH INJURY,30.26835472,-97.73743455,2022
THEFT CATALYTIC CONVERTER,30.25680559,-97.73917706,2022
AUTO THEFT,30.2333791,-97.72918924,2022
CRIMINAL MISCHIEF,30.31305699,-97.69063762,2022
ROBBERY BY ASSAULT,30.22235873,-97.74888756,2022
ASSAULT BY THREAT,30.39605838,-97.66739371,2022
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.26161615,-97.66975312,2022
BURGLARY OF VEHICLE,30.4006337,-97.73748042,2022
MAIL THEFT,30.20184665,-97.77187298,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.24307585,-97.80019122,2022
VIOL CITY ORDINANCE - WRECKER,30.29913321,-97.66310117,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.24381778,-97.80963364,2022
THEFT OF TRAILER,30.17763405,-97.82624634,2022
INDECENT EXPOSURE,30.35597517,-97.71591467,2022
DATING DISTURBANCE,30.19773851,-97.79331252,2022
FAMILY DISTURBANCE,30.1921948,-97.81284048,2022
DATING DISTURBANCE,30.37556066,-97.78199296,2022
FORGERY OF IDENTIFICATION,30.23445462,-97.72163125,2022
CRIMINAL MISCHIEF,30.31599268,-97.70782172,2022
FAMILY DISTURBANCE,30.29264368,-97.72446524,2022
POSS CONTROLLED SUB/NARCOTIC,30.26467567,-97.70764889,2022
RESISTING ARREST OR SEARCH,30.28227927,-97.64798519,2022
CRIMINAL MISCHIEF,30.43327005,-97.77173378,2022
ASSAULT WITH INJURY,30.30235103,-97.73658667,2022
FORGERY AND PASSING,30.23031662,-97.7488108,2022
FAMILY DISTURBANCE,30.2312046,-97.79250521,2022
BURGLARY OF VEHICLE,30.3659152,-97.7872499,2022
FRAUD - OTHER,30.23431486,-97.81882978,2022
THEFT OF LICENSE PLATE,30.39151787,-97.83947264,2022
BURGLARY NON RESIDENCE,30.21225658,-97.71677835,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.26586088,-97.77053262,2022
DRIVING WHILE INTOX / FELONY,30.27403813,-97.69667754,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.1670311,-97.78498804,2022
FAMILY DISTURBANCE,30.32984906,-97.69095446,2022
IDENTITY THEFT,30.28113543,-97.71041451,2022
FAMILY DISTURBANCE,30.36675377,-97.72346913,2022
UNLAWFUL CARRYING WEAPON,30.39885869,-97.6708572,2022
CRIMINAL MISCHIEF,30.39504488,-97.61671781,2022
ASSAULT WITH INJURY,30.39305306,-97.61916298,2022
AUTO THEFT,30.24580736,-97.72997547,2022
AGG ROBBERY/DEADLY WEAPON,30.34801409,-97.70333819,2022
IDENTITY THEFT,30.3238645,-97.80777773,2022
THEFT,30.26152076,-97.75790812,2022
POSS OF DRUG PARAPHERNALIA,30.30462971,-97.6822403,2022
BURGLARY OF RESIDENCE,30.18924878,-97.75590244,2022
SEXUAL ASSAULT W/ OBJECT,,,2022
ASSAULT WITH INJURY,,,2022
AGG RAPE,,,2022
ASSAULT  CONTACT-SEXUAL NATURE,,,2022
DISTURBANCE - OTHER,30.21173501,-97.83780927,2022
ASSAULT BY THREAT,30.15897924,-97.83202193,2022
AUTO THEFT,30.19488515,-97.76827721,2022
FALSE ALARM OR REPORT,30.37011709,-97.6896069,2022
THEFT,30.28195115,-97.74362553,2022
MAIL THEFT,30.33602931,-97.73144403,2022
ASSAULT BY CONTACT,30.18669213,-97.75814558,2022
FAMILY DISTURBANCE,30.20150979,-97.82515496,2022
INDECENT EXPOSURE,30.23778057,-97.75479405,2022
MAIL THEFT,30.25408651,-97.74711642,2022
FAMILY DISTURBANCE,30.42798425,-97.75800809,2022
DWI  .15 BAC OR ABOVE,30.23231434,-97.73689245,2022
BURGLARY OF VEHICLE,30.24172399,-97.72690838,2022
TERRORISTIC THREAT,30.3447253,-97.70042168,2022
AUTO THEFT,30.28659812,-97.74193847,2022
THEFT OF SERVICE,30.43174013,-97.71837039,2022
THEFT,30.39837174,-97.72156621,2022
CRIMINAL TRESPASS,30.2930557,-97.74083964,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.21463049,-97.75080439,2022
FAMILY DISTURBANCE,30.45798345,-97.79062999,2022
POSS CONTROLLED SUB/NARCOTIC,30.17509927,-97.78189156,2022
THEFT,30.31220976,-97.7093765,2022
FRAUD - OTHER,30.36641706,-97.70200851,2022
POSS CONTROLLED SUB/NARCOTIC,30.27220461,-97.69806164,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.21431418,-97.74753209,2022
AGG ROBBERY/DEADLY WEAPON,30.35894314,-97.68871434,2022
AUTO THEFT,30.34064472,-97.7159184,2022
FAMILY DISTURBANCE/PARENTAL,30.3805642,-97.65216055,2022
BURGLARY OF VEHICLE,30.26775294,-97.75093592,2022
HARASSMENT,30.33860507,-97.68769595,2022
DWI,30.43311021,-97.76717392,2022
HARASSMENT,30.16004492,-97.78096286,2022
POSS CONTROLLED SUB/NARCOTIC,30.16291061,-97.79312325,2022
MURDER,30.23928869,-97.71982803,2022
DWI,30.35691911,-97.705049,2022
CRIMINAL MISCHIEF-NO SUSPECT,30.15897924,-97.83202193,2022
DEBIT CARD ABUSE,30.22240603,-97.76312837,2022
CRIMINAL MISCHIEF,30.35639497,-97.71532608,2022
ASSAULT BY THREAT,30.28362731,-97.74164428,2022
AGG ROBBERY/DEADLY WEAPON,30.2942081,-97.74206376,2022
BURGLARY OF RESIDENCE,30.3522535,-97.69281751,2022
DOC DISCHARGE GUN - PUB PLACE,30.49327137,-97.79458296,2022
DWI,30.17930596,-97.77989696,2022
FAMILY DISTURBANCE,30.36069297,-97.6818157,2022
THEFT OF AUTO PARTS,30.34050756,-97.71944184,2022
ASSAULT BY CONTACT,30.20907366,-97.84676328,2022
AUTO THEFT,30.27046685,-97.73308746,2022
TERRORISTIC THREAT,30.36912491,-97.69338009,2022
FAMILY DISTURBANCE,30.35010957,-97.69128106,2022
BURGLARY OF VEHICLE,30.2147258,-97.66133981,2022
HARASSMENT,30.23322022,-97.83668398,2022
BURGLARY OF VEHICLE,30.43649599,-97.6978193,2022
FAMILY DISTURBANCE,30.35079162,-97.69221376,2022
FAMILY DISTURBANCE,30.45433596,-97.82204055,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.22463228,-97.78908665,2022
POSSESSION OF MARIJUANA,30.21701874,-97.75180776,2022
BURGLARY NON RESIDENCE,30.28899572,-97.70610626,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.32003655,-97.77203566,2022
DISTURBANCE - OTHER,30.39353613,-97.72559956,2022
FORGERY AND PASSING,30.36636484,-97.73954779,2022
POSS OF FIREARM BY FELON,30.26735144,-97.73909331,2022
THEFT,30.39160411,-97.7324475,2022
ASSAULT WITH INJURY,30.37305242,-97.71889278,2022
CRIMINAL MISCHIEF-NO SUSPECT,30.29986863,-97.70708128,2022
THEFT,30.32137824,-97.71900897,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.2367717,-97.76056364,2022
AUTO THEFT,30.26436575,-97.72803658,2022
BURGLARY NON RESIDENCE,30.26080441,-97.71483217,2022
HARASSMENT,30.21748274,-97.67248709,2022
THEFT,30.26427596,-97.73390689,2022
CRIMINAL MISCHIEF,30.22428901,-97.68704573,2022
CRIMINAL MISCHIEF,30.37664814,-97.73043691,2022
CRIMINAL MISCHIEF-NO SUSPECT,30.23564112,-97.86638534,2022
AUTO THEFT,30.3786632,-97.6743364,2022
TAMPERING WITH GOV RECORD,30.16548242,-97.74481571,2022
THEFT,30.32415408,-97.69755267,2022
POSS OF DRUG PARAPHERNALIA,30.40001636,-97.72345393,2022
CIVIL DISTURBANCE/DEMO,30.23712903,-97.90090068,2022
BURGLARY OF VEHICLE,30.26908233,-97.73140739,2022
THEFT BY SHOPLIFTING,30.27192931,-97.7529155,2022
CRIMINAL MISCHIEF,30.28035202,-97.67533007,2022
BURGLARY OF VEHICLE,30.32915471,-97.70400447,2022
CRIMINAL TRESPASS,30.26034264,-97.71202175,2022
BURGLARY OF VEHICLE,30.16716431,-97.62459863,2022
THEFT,30.33410834,-97.72745637,2022
CRIMINAL MISCHIEF,30.16825495,-97.62792014,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.16358776,-97.77878034,2022
FAMILY DISTURBANCE/PARENTAL,30.25122258,-97.88724693,2022
ASSAULT BY CONTACT,30.35114701,-97.71235116,2022
CRUELTY TO ANIMALS,30.31639292,-97.70614651,2022
FAMILY DISTURBANCE,30.23783528,-97.71317116,2022
THEFT OF LICENSE PLATE,30.20440638,-97.71889718,2022
VIOL CITY ORDINANCE - OTHER,30.26129096,-97.736712,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.32104847,-97.77354003,2022
BURGLARY OF VEHICLE,30.37266165,-97.71335559,2022
FAMILY DISTURBANCE,30.2988068,-97.69488518,2022
BURGLARY OF RESIDENCE,30.37025069,-97.71718296,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.41525799,-97.67013132,2022
THEFT,30.2753217,-97.66897886,2022
ASSAULT WITH INJURY,30.30698583,-97.73552369,2022
FAMILY DISTURBANCE,30.30642702,-97.66943555,2022
IDENTITY THEFT,30.15017179,-97.74211487,2022
CRIMINAL MISCHIEF,30.29224368,-97.74162209,2022
POSSESSION OF MARIJUANA,30.34428571,-97.58009062,2022
POSSESSION OF MARIJUANA,30.37065386,-97.71969052,2022
DWI,30.23797144,-97.78688224,2022
BURGLARY OF VEHICLE,30.32619351,-97.69534738,2022
DWI,30.38202716,-97.68698362,2022
POSS OF DRUG PARAPHERNALIA,30.27722183,-97.68554712,2022
FORGERY AND PASSING,30.20895132,-97.7854148,2022
POSS CONTROLLED SUB/NARCOTIC,30.45674684,-97.79805331,2022
FORGERY AND PASSING,30.31132052,-97.76336585,2022
BURGLARY OF VEHICLE,30.34379494,-97.73558204,2022
THEFT,30.30491236,-97.71472259,2022
DISTURBANCE - OTHER,30.43379835,-97.66866996,2022
DEBIT CARD ABUSE,30.15594157,-97.83378104,2022
THEFT FROM PERSON,30.2481047,-97.69172463,2022
CRIMINAL TRESPASS,30.23096955,-97.79174808,2022
AIRPORT - CRIMINAL TRESPASS,30.20200809,-97.6668813,2022
FAMILY DISTURBANCE,30.32907428,-97.6892604,2022
FAMILY DISTURBANCE,30.43851185,-97.73436521,2022
THEFT,30.20200809,-97.6668813,2022
TERRORISTIC THREAT,30.37323277,-97.63607911,2022
THEFT OF BICYCLE,30.24424802,-97.75472906,2022
AUTO THEFT,30.34631414,-97.71286617,2022
AUTO THEFT,30.18519348,-97.77489456,2022
AUTO THEFT,30.22095637,-97.74481752,2022
ASSAULT WITH INJURY,30.22880661,-97.78947077,2022
FAMILY DISTURBANCE,30.32755039,-97.69098571,2022
CRIMINAL TRESPASS/TRANSIENT,30.20837833,-97.78191505,2022
POSS CONTROLLED SUB/NARCOTIC,30.19051195,-97.77046385,2022
FAMILY DISTURBANCE,30.29958311,-97.71180855,2022
HARASSMENT,30.23202829,-97.73906344,2022
AUTO THEFT,30.23322022,-97.83668398,2022
BURGLARY NON RESIDENCE,30.2103944,-97.65267522,2022
IDENTITY THEFT,30.18671114,-97.81272076,2022
DWI  .15 BAC OR ABOVE,30.21280955,-97.77862816,2022
DOC DISCHARGE GUN - PUB PLACE,30.36787007,-97.70567039,2022
THEFT OF LICENSE PLATE,30.38880625,-97.6448883,2022
BURGLARY NON RESIDENCE,30.28711704,-97.74597787,2022
ASSAULT BY CONTACT,30.30698583,-97.73552369,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.32104847,-97.77354003,2022
BURGLARY NON RESIDENCE,30.25061799,-97.75473952,2022
FAMILY DISTURBANCE,30.28018206,-97.69198446,2022
BURGLARY OF VEHICLE,30.28161035,-97.67566302,2022
ROBBERY BY THREAT,30.36477483,-97.69596994,2022
FAMILY DISTURBANCE,30.37766054,-97.74199737,2022
FAMILY DISTURBANCE/PARENTAL,30.40514245,-97.64220521,2022
AUTO THEFT,30.37102725,-97.70190175,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.22115026,-97.68768279,2022
EVADING / VEHICLE PURSUIT,30.2309172,-97.76677863,2022
CRIMINAL MISCHIEF-NO SUSPECT,30.16048962,-97.73120384,2022
AUTO THEFT,30.36501021,-97.68243919,2022
SEXTING/TRANSMIT SEXUAL PHOTOS,30.3701,-97.7555192,2022
HARASSMENT,30.1929497,-97.83113614,2022
FALSE ALARM OR REPORT,30.30863013,-97.66560254,2022
HARASSMENT,30.4053694,-97.71135296,2022
AUTO THEFT,30.24136087,-97.71692105,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.17118661,-97.62621737,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.23842833,-97.78344293,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.19702585,-97.77712682,2022
HARASSMENT,30.32592164,-97.74243899,2022
CRED CARD ABUSE - OTHER,30.31863417,-97.7066688,2022
BURGLARY OF VEHICLE,30.17323076,-97.63041136,2022
THEFT,30.32366414,-97.71875681,2022
BURGLARY OF VEHICLE,30.36436858,-97.71534117,2022
FAMILY DISTURBANCE,30.2253837,-97.75214159,2022
BURGLARY NON RESIDENCE,30.25358736,-97.71388421,2022
DWI,30.2313573,-97.73404858,2022
THEFT OF TRAILER,30.22221713,-97.76097983,2022
ROBBERY BY ASSAULT,30.18419772,-97.79200962,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.21656061,-97.76746727,2022
ASSAULT BY THREAT,30.33763015,-97.71887613,2022
ASSAULT BY CONTACT,30.30698583,-97.73552369,2022
TERRORISTIC THREAT,30.23422117,-97.72043394,2022
ASSAULT BY THREAT,30.12079387,-97.80316708,2022
BURGLARY OF VEHICLE,30.32135043,-97.69736929,2022
FAMILY DISTURBANCE,30.21960333,-97.69776127,2022
POSS OF DRUG PARAPHERNALIA,30.3211445,-97.74435529,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.24263577,-97.7227911,2022
FAMILY DISTURBANCE,30.24200034,-97.7568829,2022
DWI,30.30347083,-97.74422084,2022
INDECENCY WITH A CHILD/CONTACT,,,2022
BURGLARY OF VEHICLE,30.38614294,-97.76430293,2022
BURGLARY OF RESIDENCE,30.22365226,-97.74171755,2022
ASSAULT WITH INJURY,30.18052071,-97.61269143,2022
MAIL THEFT,30.50417064,-97.74687075,2022
THEFT,30.19480201,-97.71296728,2022
IDENTITY THEFT,30.32238174,-97.68082997,2022
FAMILY DISTURBANCE,,,2022
DISTURBANCE - OTHER,30.30588873,-97.68207575,2022
EVADING VEHICLE,30.31066808,-97.68829387,2022
CRASH/FAIL STOP AND RENDER AID,30.42502978,-97.67210197,2022
DISCLOSE/PROMO INTIMATE VISUAL,,,2022
CRIMINAL MISCHIEF,,,2022
RAPE,,,2022
RAPE,,,2022
ASSAULT  CONTACT-SEXUAL NATURE,,,2022
AUTO THEFT,30.36501021,-97.68243919,2022
AUTO THEFT,30.2061806,-97.75704027,2022
THEFT,30.27020584,-97.74968842,2022
BURGLARY OF VEHICLE,30.28989706,-97.76880103,2022
UNLAWFUL CARRYING WEAPON,30.3581183,-97.70089336,2022
THEFT BY SHOPLIFTING,30.35547286,-97.73354229,2022
CRIMINAL MISCHIEF,30.26964834,-97.7189491,2022
DATING DISTURBANCE,30.5000891,-97.75453007,2022
MAIL THEFT,30.15008672,-97.836904,2022
THEFT,30.34997755,-97.71622964,2022
BURGLARY OF VEHICLE,30.38979111,-97.65120601,2022
AUTO THEFT,30.39450156,-97.65221081,2022
AUTO THEFT,30.31066808,-97.68829387,2022
GRAFFITI,30.312748,-97.65968752,2022
IDENTITY THEFT,30.41282454,-97.68891481,2022
AUTO THEFT,30.20438795,-97.85972349,2022
CRIMINAL MISCHIEF,30.42279423,-97.74815309,2022
DWI,30.32545194,-97.73798132,2022
CRIMINAL MISCHIEF,30.34404401,-97.71402502,2022
MAIL THEFT,30.23344133,-97.7280568,2022
THEFT,30.29933812,-97.69959016,2022
POSS OF DRUG PARAPHERNALIA,30.41358272,-97.67568972,2022
THEFT BY SHOPLIFTING,30.16548757,-97.78952006,2022
THEFT BY SHOPLIFTING,30.20479524,-97.77532536,2022
THEFT,30.27217262,-97.73840606,2022
AGG ASSAULT,30.22825808,-97.78940921,2022
BURGLARY OF VEHICLE,30.47738359,-97.78199849,2022
CRIMINAL MISCHIEF,30.43110654,-97.75845152,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.31933181,-97.71011487,2022
CRIMINAL TRESPASS/TRANSIENT,30.23868305,-97.75303731,2022
BURGLARY OF VEHICLE,30.32104847,-97.77354003,2022
ASSAULT WITH INJURY,30.45798345,-97.79062999,2022
FAMILY DISTURBANCE,30.17794308,-97.62693979,2022
BURGLARY NON RESIDENCE,30.26700844,-97.74566129,2022
FAMILY DISTURBANCE,30.17187934,-97.6290627,2022
DISTURBANCE - OTHER,30.41483295,-97.69602838,2022
AUTO THEFT,30.35460161,-97.68584592,2022
CRIMINAL MISCHIEF,30.40363228,-97.7481402,2022
ASSAULT BY THREAT,30.22978263,-97.7383161,2022
AIRPORT PLACES WEAPON PROHIBIT,30.20200809,-97.6668813,2022
THEFT,30.28439728,-97.66062493,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.19818661,-97.76915525,2022
FAMILY DISTURBANCE,30.14526552,-97.79302049,2022
CRIMINAL MISCHIEF,30.44313579,-97.78750786,2022
FAMILY DISTURBANCE,30.35627407,-97.75538445,2022
DWI,30.40534369,-97.71575151,2022
AGG ASSAULT,30.2353859,-97.70423566,2022
BURGLARY OF VEHICLE,30.35262947,-97.7622145,2022
FAMILY DISTURBANCE,30.35875702,-97.69971832,2022
DOC DISPLAY GUN/DEADLY PUB PLC,30.29206953,-97.74321142,2022
ASSAULT BY THREAT,30.27941683,-97.70976088,2022
THEFT,30.38746055,-97.74379291,2022
FAMILY DISTURBANCE,30.28243169,-97.69598243,2022
BURGLARY OF VEHICLE,30.2404793,-97.71940935,2022
IDENTITY THEFT,30.42170197,-97.68220978,2022
BURGLARY NON RESIDENCE,30.35831033,-97.73906666,2022
FAMILY DISTURBANCE/PARENTAL,30.49436287,-97.79706953,2022
BURGLARY NON RESIDENCE,30.26499041,-97.74583261,2022
THEFT,30.29715435,-97.69985894,2022
CRIMINAL MISCHIEF,30.22146491,-97.72690401,2022
CRED CARD ABUSE - OTHER,30.46352901,-97.78457194,2022
THEFT CATALYTIC CONVERTER,30.33071247,-97.66491585,2022
DATING DISTURBANCE,30.38273885,-97.65830837,2022
BURGLARY OF VEHICLE,30.31208043,-97.77440557,2022
THEFT,30.29956772,-97.7021988,2022
CRIMINAL MISCHIEF,30.3388549,-97.69956405,2022
ASSAULT WITH INJURY,30.2950468,-97.62941813,2022
FRAUD - OTHER,30.27671672,-97.74210233,2022
CRIMINAL MISCHIEF,30.26502026,-97.74594905,2022
MAIL THEFT,30.32206094,-97.72511551,2022
ASSAULT WITH INJURY,30.19985978,-97.76248384,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.24381778,-97.80963364,2022
FAMILY DISTURBANCE,30.32925327,-97.69127198,2022
BOMB THREAT,30.29921811,-97.69108629,2022
ASSAULT BY CONTACT,30.30698583,-97.73552369,2022
BURGLARY OF VEHICLE,30.39589708,-97.69391296,2022
RENTAL CAR/FAIL TO RETURN,30.22221713,-97.76097983,2022
FAMILY DISTURBANCE,30.18107878,-97.79477611,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.30552185,-97.66162478,2022
POSS OF FIREARM BY FELON,30.41123345,-97.75411462,2022
FAMILY DISTURBANCE,30.23631454,-97.78364128,2022
BURGLARY OF RESIDENCE,30.36479373,-97.70492956,2022
BURGLARY NON RESIDENCE,30.34445093,-97.70648906,2022
FAMILY DISTURBANCE,30.2342322,-97.74277662,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.24995208,-97.74994523,2022
BURGLARY NON RESIDENCE,30.29005101,-97.62819528,2022
AUTO THEFT,30.30462564,-97.72088918,2022
FAMILY DISTURBANCE,30.2253837,-97.75214159,2022
POSS CONTROLLED SUB/NARCOTIC,30.31590134,-97.71977236,2022
ASSAULT WITH INJURY,30.2539015,-97.72956398,2022
FALSE ALARM OR REPORT,30.33373924,-97.70559805,2022
BURGLARY OF VEHICLE,30.40879969,-97.74825231,2022
THEFT FROM AUTO,30.21624142,-97.73594376,2022
DWI  .15 BAC OR ABOVE,30.34859256,-97.73522452,2022
DWI,30.2882286,-97.74790663,2022
THEFT,30.29933812,-97.69959016,2022
AUTO THEFT,30.23963782,-97.72022403,2022
FAMILY DISTURBANCE,30.16927229,-97.80063176,2022
THEFT CATALYTIC CONVERTER,30.23347599,-97.71169306,2022
CRIMINAL TRESPASS,30.28558291,-97.66459473,2022
DWI,30.38262689,-97.68885787,2022
FAMILY DISTURBANCE,30.21743651,-97.89233014,2022
FAMILY DISTURBANCE,30.4764701,-97.78710642,2022
IDENTITY THEFT,30.33786402,-97.68098138,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.40795902,-97.66724547,2022
CRIMINAL MISCHIEF,30.23142373,-97.74139816,2022
HARASSMENT,30.21075931,-97.79446795,2022
IDENTITY THEFT,30.35756927,-97.71572553,2022
THEFT FROM BUILDING,30.48543794,-97.77170565,2022
CRIMINAL MISCHIEF-NO SUSPECT,30.15546737,-97.83950255,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.240876,-97.78564947,2022
CRIMINAL MISCHIEF,30.42279423,-97.74815309,2022
POCKET PICKING,30.21475639,-97.71004453,2022
POSS OF FIREARM BY FELON,30.26744581,-97.72450612,2022
THEFT,30.33134337,-97.75886292,2022
POSS OF FIREARM BY FELON,30.26035279,-97.69402872,2022
THEFT OF SERVICE,30.37665326,-97.78119959,2022
MAIL THEFT,30.3447253,-97.70042168,2022
THEFT,30.29426573,-97.76130984,2022
HARASSMENT,30.42751041,-97.80304657,2022
FAMILY DISTURBANCE,30.1870381,-97.78036378,2022
DISTURBANCE - OTHER,30.26082376,-97.72887037,2022
POSS OF DRUG PARAPHERNALIA,30.22979812,-97.74274986,2022
AUTO THEFT,30.32823802,-97.69018692,2022
CRIMINAL MISCHIEF,30.21654447,-97.73718967,2022
RECKLESS DAMAGE,30.19359569,-97.82198859,2022
POSSESSION OF MARIJUANA,30.2991396,-97.64236545,2022
THEFT OF BICYCLE,30.31497584,-97.73404373,2022
