Highest Offense Description,Latitude,Longitude,year
ASSAULT BY CONTACT,30.23021525,-97.7892183,2024
BURGLARY OF VEHICLE,30.25156165,-97.71785165,2024
BURGLARY OF VEHICLE,30.39242346,-97.74985889,2024
THEFT OF SERVICE,30.28930409,-97.72997806,2024
BURGLARY OF VEHICLE,30.19731659,-97.77213239,2024
CRASH/FAIL STOP AND RENDER AID,30.23433699,-97.71398508,2024
FAMILY DISTURBANCE,30.19061184,-97.7722943,2024
AUTO THEFT,30.3923745,-97.74047881,2024
DWI,30.36735936,-97.69459247,2024
ASSAULT WITH INJURY,30.23433699,-97.71398508,2024
FAMILY DISTURBANCE,30.1403564,-97.80051916,2024
EVADING VEHICLE,30.3507725,-97.67597734,2024
ASSAULT WITH INJURY,30.35861559,-97.69390877,2024
IDENTITY THEFT,30.18202713,-97.88843507,2024
AUTO THEFT,30.31684209,-97.70055798,2024
HARASSMENT,30.32504879,-97.69973484,2024
DWI,30.20199266,-97.75161718,2024
AUTO THEFT,30.30958268,-97.70197329,2024
FAMILY DISTURBANCE,30.34343621,-97.69765051,2024
AGG ROBBERY/DEADLY WEAPON,30.19778472,-97.75516813,2024
AUTO THEFT,30.23783528,-97.71317116,2024
DWI 2ND,30.227178,-97.76162999,2024
THEFT,30.24539043,-97.7804588,2024
BURGLARY OF RESIDENCE,30.2432459,-97.74772035,2024
THEFT BY SHOPLIFTING,30.29622061,-97.71765563,2024
CRIMINAL MISCHIEF,30.17060099,-97.82410865,2024
CRIMINAL MISCHIEF,30.21338491,-97.7498655,2024
ASSAULT WITH INJURY,30.23220102,-97.80310532,2024
BURGLARY OF VEHICLE,30.23571508,-97.74076035,2024
IDENTITY THEFT,30.37596106,-97.67852513,2024
AUTO THEFT,30.36872095,-97.68952465,2024
UNLAWFUL CARRYING WEAPON,30.26436591,-97.74800386,2024
EVADING VEHICLE,30.38995588,-97.73498875,2024
THEFT FROM PERSON,30.27020584,-97.74968842,2024
CRIMINAL TRESPASS,30.30250505,-97.73862378,2024
DISTURBANCE - OTHER,30.26802597,-97.74674617,2024
BURGLARY OF VEHICLE,30.32130469,-97.70639638,2024
CRIMINAL MISCHIEF,30.29726935,-97.70385255,2024
UNLAWFUL CARRYING WEAPON,30.43436935,-97.73176316,2024
DOC FIGHTING,30.22671474,-97.70628016,2024
THEFT OF BICYCLE,30.22417914,-97.72675159,2024
AUTO THEFT,30.45722343,-97.7922501,2024
HARASSMENT,30.22822983,-97.88749987,2024
BURGLARY OF VEHICLE,30.19354336,-97.77200446,2024
AGG ASSAULT,30.24911365,-97.89217561,2024
ASSAULT BY THREAT,30.20155111,-97.81199478,2024
POSS CONTROLLED SUB/NARCOTIC,30.27122007,-97.73537394,2024
MAIL THEFT,30.4120361,-97.69176384,2024
BURGLARY OF VEHICLE,30.35520066,-97.7297503,2024
ASSAULT BY CONTACT,30.19838572,-97.76385921,2024
ASSAULT WITH INJURY,30.27020584,-97.74968842,2024
ASSAULT WITH INJURY,30.2609823,-97.73559556,2024
THEFT FROM AUTO,30.23646039,-97.69349387,2024
BURGLARY OF VEHICLE,30.39242346,-97.74985889,2024
EVADING / FOOT,30.35093474,-97.75574913,2024
AUTO THEFT,30.43642703,-97.73341209,2024
AUTO THEFT,30.19818661,-97.76915525,2024
BURGLARY NON RESIDENCE,30.23048851,-97.74207255,2024
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.32902383,-97.77006915,2024
AUTO THEFT,30.32078143,-97.69070504,2024
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.25870601,-97.70463032,2024
FRAUD - OTHER,30.30270567,-97.72128348,2024
CRIMINAL MISCHIEF,30.17956197,-97.7832204,2024
THEFT OF BICYCLE,30.29063603,-97.74304705,2024
AUTO THEFT,30.18854871,-97.7645862,2024
THEFT OF LICENSE PLATE,30.17296115,-97.62052677,2024
AUTO THEFT,30.39961973,-97.72329016,2024
ROBBERY BY THREAT,30.23244659,-97.73270165,2024
CRIMINAL TRESPASS,30.45203443,-97.79952965,2024
CHILD CUSTODY INTERFERE,30.20544454,-97.78637489,2024
THEFT FROM PERSON,30.26678659,-97.73917819,2024
INTERFERENCE PUBLIC DUTIES,30.26735144,-97.73909331,2024
THEFT OF LICENSE PLATE,30.23146495,-97.72122433,2024
BURGLARY OF VEHICLE,30.37907252,-97.77714183,2024
CRIMINAL MISCHIEF,30.40053148,-97.70328893,2024
INTER EMERG PHONECALL FAM/DATE,30.43379835,-97.66866996,2024
EVADING VEHICLE,30.3395016,-97.70065304,2024
MAIL THEFT,30.21845284,-97.76444964,2024
THEFT OF LICENSE PLATE,30.16548757,-97.78952006,2024
CRIMINAL MISCHIEF,30.26776379,-97.76790612,2024
BURGLARY OF VEHICLE,30.40925577,-97.74318206,2024
THEFT,,,2024
FAMILY DISTURBANCE/PARENTAL,30.19084407,-97.77786025,2024
DWI,30.22655256,-97.76939349,2024
CRIMINAL MISCHIEF,30.2571296,-97.76399088,2024
DEADLY CONDUCT,30.21861859,-97.75763959,2024
BURGLARY OF VEHICLE,30.39242346,-97.74985889,2024
CRIMINAL TRESPASS,30.30650275,-97.67971638,2024
THEFT FROM PERSON,30.26678659,-97.73917819,2024
AUTO THEFT,30.30646944,-97.64040179,2024
AUTO THEFT,30.20184665,-97.77187298,2024
BURGLARY NON RESIDENCE,30.20580228,-97.69363185,2024
CRIMINAL TRESPASS,30.29224368,-97.74162209,2024
THEFT FROM PERSON,30.26811253,-97.74272617,2024
CRIMINAL MISCHIEF,,,2024
VIOL OF EMERG PROTECTIVE ORDER,30.36640332,-97.69210658,2024
VIOL CITY ORDINANCE - DOG,30.29699383,-97.64693236,2024
DAMAGE CITY PROP,30.17443812,-97.79234541,2024
DATING DISTURBANCE,30.26685022,-97.74096351,2024
FAMILY DISTURBANCE/PARENTAL,30.22764855,-97.72330072,2024
ASSAULT BY THREAT,30.28248365,-97.67705871,2024
THEFT OF LICENSE PLATE,30.22711344,-97.70332699,2024
AUTO THEFT,30.27394359,-97.71338889,2024
THEFT FROM PERSON,30.27020584,-97.74968842,2024
FAMILY DISTURBANCE,30.21526412,-97.70301942,2024
BURGLARY NON RESIDENCE,30.35281598,-97.71367265,2024
BURGLARY OF VEHICLE,30.26897661,-97.73853633,2024
THEFT,30.31684209,-97.70055798,2024
MAIL THEFT,30.309589,-97.65684602,2024
THEFT OF BICYCLE,30.26516945,-97.73945294,2024
BURGLARY OF VEHICLE,30.1642771,-97.83488213,2024
THEFT OF SERVICE,30.25962513,-97.71042541,2024
AGG ASSAULT,30.30178349,-97.69866762,2024
VIOL OF BOND CONDITIONS,30.13757475,-97.80032308,2024
THEFT,30.18033271,-97.66623215,2024
THEFT OF LICENSE PLATE,30.36926216,-97.69510501,2024
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.26371758,-97.71445533,2024
BURGLARY OF VEHICLE,30.29976243,-97.68974016,2024
AUTO THEFT,30.27643109,-97.73438129,2024
FAMILY DISTURBANCE/PARENTAL,30.22935829,-97.72771085,2024
BURGLARY OF VEHICLE,30.30349787,-97.70621545,2024
AUTO THEFT,30.38664671,-97.68453143,2024
ASSAULT BY THREAT,30.23064947,-97.84562819,2024
DWI,30.19519404,-97.84299195,2024
AUTO THEFT,30.34922301,-97.75501476,2024
AUTO THEFT,30.28007679,-97.77367268,2024
BURGLARY OF VEHICLE,30.26447061,-97.72494455,2024
BURGLARY OF VEHICLE,30.26675694,-97.74451154,2024
AUTO THEFT,30.25738482,-97.71398079,2024
FAMILY DISTURBANCE,30.25315485,-97.73342695,2024
VIOL STATE LAW - OTHER,30.40120965,-97.72289492,2024
THEFT OF LICENSE PLATE,30.31139201,-97.65112804,2024
THEFT,30.41726724,-97.7505354,2024
BURGLARY OF VEHICLE,30.25753177,-97.80034738,2024
AUTO THEFT,30.34887091,-97.6852326,2024
FAILURE TO REG AS SEX OFFENDER,,,2024
FAMILY DISTURBANCE,30.22706771,-97.72624606,2024
DISTURBANCE - OTHER,30.27070373,-97.7088221,2024
EVADING / VEHICLE PURSUIT,30.39826693,-97.70444851,2024
DISTURBANCE - OTHER,30.37929584,-97.69511917,2024
DWI,30.38830846,-97.75735782,2024
FAMILY DISTURBANCE,30.42659643,-97.75504917,2024
FAMILY DISTURBANCE,30.32592164,-97.74243899,2024
ASSAULT WITH INJURY,30.18875106,-97.76891811,2024
AUTO THEFT,30.35093474,-97.75574913,2024
FAMILY DISTURBANCE,30.28231857,-97.68742598,2024
ASSAULT WITH INJURY,30.26780114,-97.74120096,2024
ASSAULT WITH INJURY,30.25393471,-97.76472534,2024
POSS OF DRUG PARAPHERNALIA,30.26726112,-97.7381642,2024
ASSAULT BY CONTACT,30.3522535,-97.69281751,2024
RESISTING ARREST OR SEARCH,30.26735144,-97.73909331,2024
GRAFFITI,30.30462734,-97.72948862,2024
FAILURE TO IDENTIFY,30.22053441,-97.6935586,2024
FAILURE TO REG AS SEX OFFENDER,,,2024
DWI  .15 BAC OR ABOVE,30.38616205,-97.67214365,2024
RESISTING ARREST OR SEARCH,30.2672999,-97.73885705,2024
TERRORISTIC THREAT,30.25620949,-97.72242411,2024
FAMILY DISTURBANCE,30.35558129,-97.7032492,2024
FAMILY DISTURBANCE,30.43169741,-97.65375967,2024
UNLAWFUL CARRYING WEAPON,30.3871913,-97.68439909,2024
POSS CONTROLLED SUB/NARCOTIC,30.22162274,-97.70729909,2024
POSS OF DRUG PARAPHERNALIA,30.26696141,-97.73708229,2024
DRIVING WHILE INTOX / FELONY,30.35894202,-97.71614497,2024
FAMILY DISTURBANCE,30.17141983,-97.72919706,2024
DATING DISTURBANCE,30.3190283,-97.65763354,2024
DAMAGE CITY VEHICLE,30.35790594,-97.68749955,2024
DWI,30.32816785,-97.65526214,2024
CRIMINAL TRESPASS,30.26849718,-97.74311508,2024
FAMILY DISTURBANCE,30.40514245,-97.64220521,2024
FAILURE TO REG AS SEX OFFENDER,,,2024
FAMILY DISTURBANCE,30.33140685,-97.68487489,2024
INDECENT ASSAULT,30.2316152,-97.73645832,2024
DISTURBANCE - OTHER,30.3962885,-97.70051429,2024
DWI 2ND,30.28413185,-97.69720677,2024
FAMILY DISTURBANCE,30.24087441,-97.74564253,2024
DATING DISTURBANCE,30.38887405,-97.67825525,2024
FAMILY DISTURBANCE,30.25976069,-97.7256896,2024
CRIMINAL TRESPASS/TRANSIENT,30.21736858,-97.767848,2024
THEFT,30.39866627,-97.67086251,2024
FAMILY DISTURBANCE/PARENTAL,30.35018246,-97.72439635,2024
POSS CONTROLLED SUB/NARCOTIC,30.26750848,-97.73964991,2024
EVADING / FOOT,30.40622958,-97.63712958,2024
ROBBERY BY ASSAULT,30.3560448,-97.73163671,2024
ASSAULT WITH INJURY,30.18780867,-97.82126523,2024
POSSESSION OF MARIJUANA,30.26152385,-97.71814256,2024
THEFT,30.32804202,-97.57870254,2024
BURGLARY OF RESIDENCE,30.2242729,-97.69840346,2024
CRIMINAL MISCHIEF-NO SUSPECT,30.17949132,-97.7560709,2024
THEFT,30.19835661,-97.78925936,2024
AUTO THEFT,30.21729993,-97.69088863,2024
FAMILY DISTURBANCE,30.23973812,-97.71651521,2024
AGG ASSAULT,30.33743223,-97.71942053,2024
BURGLARY OF RESIDENCE,30.28415088,-97.74414328,2024
ASSAULT BY CONTACT,30.19112787,-97.73091691,2024
HINDER SECURED CREDITORS,30.43642703,-97.73341209,2024
CRUELTY TO ANIMALS,30.32576139,-97.71519031,2024
BURGLARY OF RESIDENCE,30.27845382,-97.6944718,2024
BURGLARY NON RESIDENCE,30.37191894,-97.80266543,2024
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.38691898,-97.64722828,2024
FAMILY DISTURBANCE,30.3192622,-97.75481039,2024
HARASSMENT,30.30304872,-97.71329609,2024
THEFT FROM PERSON,30.30046387,-97.71965158,2024
AGG ASSAULT,30.23502812,-97.79045666,2024
ASSAULT BY CONTACT,30.17641568,-97.80917175,2024
BURGLARY OF VEHICLE,30.44063841,-97.77947336,2024
FAMILY DISTURBANCE,30.44313579,-97.78750786,2024
FAMILY DISTURBANCE,30.25958739,-97.74780866,2024
DISTURBANCE - OTHER,30.39628376,-97.83055471,2024
BURGLARY OF VEHICLE,30.4001873,-97.72645084,2024
CRIMINAL TRESPASS/IN VEHICLE,30.27211817,-97.73965598,2024
CRED CARD ABUSE - OTHER,30.40001636,-97.72345393,2024
THEFT,30.16699368,-97.73037035,2024
THEFT FROM PERSON,30.26678659,-97.73917819,2024
AGG ASSAULT,30.34646485,-97.70759485,2024
DEBIT CARD ABUSE,30.33915243,-97.69116575,2024
CRIMINAL MISCHIEF,30.16548757,-97.78952006,2024
BURGLARY OF VEHICLE,30.24417095,-97.80969093,2024
ASSAULT WITH INJURY,30.18921988,-97.69493971,2024
THEFT BY SHOPLIFTING,30.3096904,-97.74195867,2024
ASSAULT BY THREAT,30.39833707,-97.69553728,2024
THEFT OF AUTO PARTS,30.38769108,-97.73927549,2024
CRIMINAL MISCHIEF,30.17250846,-97.78216571,2024
AGG ASSAULT,30.18060083,-97.83225364,2024
BURGLARY OF VEHICLE,30.32104847,-97.77354003,2024
IDENTITY THEFT,30.2020959,-97.92809427,2024
BURGLARY OF VEHICLE,30.21851922,-97.73190487,2024
VIOL OF EMERG PROTECTIVE ORDER,30.27877316,-97.67386514,2024
BURGLARY OF VEHICLE,30.39789853,-97.66845966,2024
CRIMINAL TRESPASS,30.37856547,-97.67585857,2024
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.39678595,-97.71703403,2024
BURGLARY OF VEHICLE,30.32104847,-97.77354003,2024
DISTURBANCE - OTHER,30.41772627,-97.70071259,2024
BURGLARY OF VEHICLE,30.33071247,-97.66491585,2024
BURGLARY OF RESIDENCE,30.31531402,-97.75227839,2024
CRIMINAL MISCHIEF,30.27951152,-97.71049032,2024
BURGLARY OF VEHICLE,30.38324804,-97.7658742,2024
DISTURBANCE - OTHER,30.28202301,-97.662703,2024
TERRORISTIC THREAT,30.25174715,-97.69831584,2024
THEFT BY SHOPLIFTING,30.20246736,-97.80824727,2024
AUTO THEFT,30.18167427,-97.77743163,2024
CRASH/FAIL STOP AND RENDER AID,30.1940367,-97.64697407,2024
POSS OF DRUG PARAPHERNALIA,30.24724561,-97.76429822,2024
BURGLARY OF VEHICLE,30.26447061,-97.72494455,2024
DISTURBANCE - OTHER,30.29435486,-97.6863924,2024
BURGLARY NON RESIDENCE,30.28412838,-97.71892136,2024
HARASSMENT,30.34262789,-97.72551073,2024
BURGLARY OF VEHICLE,30.27119524,-97.73442085,2024
POSSESSION OF MARIJUANA,30.22258795,-97.7668511,2024
INDECENT EXPOSURE,30.29654873,-97.70814465,2024
POSSESSION OF MARIJUANA,30.31528805,-97.66662312,2024
ROBBERY BY THREAT,30.22448984,-97.70333825,2024
DISTURBANCE - OTHER,30.26506475,-97.73862879,2024
BURGLARY OF VEHICLE,30.40193365,-97.70178795,2024
AUTO THEFT,30.27951152,-97.71049032,2024
BURGLARY OF VEHICLE,30.27564959,-97.77151173,2024
ASSAULT WITH INJURY,30.32065592,-97.70668034,2024
DOC FIGHTING,30.45762199,-97.80268124,2024
THEFT BY SHOPLIFTING,30.3885533,-97.74124779,2024
FALSE ALARM OR REPORT,30.20200809,-97.6668813,2024
THEFT OF LICENSE PLATE,30.21484289,-97.70165966,2024
DISTURBANCE - OTHER,30.18323062,-97.82412891,2024
TERRORISTIC THREAT-MASS CASLTY,30.30774379,-97.75098471,2024
ASSAULT BY CONTACT,30.1862396,-97.84711663,2024
HARASSMENT,30.25139501,-97.69043394,2024
THEFT BY SHOPLIFTING,30.41641687,-97.74545854,2024
CHILD CUSTODY INTERFERE,30.23030213,-97.7412889,2024
CRIMINAL TRESPASS,30.23206602,-97.7373964,2024
CRIMINAL MISCHIEF,30.28498534,-97.74596846,2024
ASSAULT BY CONTACT,30.39492307,-97.75202231,2024
AGG ROBBERY/DEADLY WEAPON,30.39438783,-97.67065387,2024
ROBBERY BY ASSAULT,30.35987625,-97.69035066,2024
CRIMINAL MISCHIEF,30.29018352,-97.7492424,2024
DATING DISTURBANCE,30.23770202,-97.72794185,2024
BURGLARY OF VEHICLE,30.34223437,-97.71281845,2024
THEFT BY SHOPLIFTING,30.44963782,-97.79043436,2024
AUTO THEFT,30.3190283,-97.65763354,2024
CRIMINAL MISCHIEF,30.1870381,-97.78036378,2024
THEFT,30.20200809,-97.6668813,2024
CRIMINAL MISCHIEF-NO SUSPECT,30.29349353,-97.74222557,2024
CRIMINAL MISCHIEF,30.22249994,-97.70447557,2024
AUTO THEFT,30.43854408,-97.76906066,2024
AUTO THEFT,30.29246578,-97.72275227,2024
THEFT FROM PERSON,30.27020584,-97.74968842,2024
BURGLARY OF VEHICLE,30.36111463,-97.74936863,2024
THEFT,30.28437321,-97.71663299,2024
BURGLARY OF VEHICLE,30.25988312,-97.70101178,2024
BURGLARY OF RESIDENCE,30.25893229,-97.69997951,2024
VIOL OF PROTECTIVE ORDER,30.23543163,-97.7448318,2024
DRIVING WHILE INTOX / FELONY,30.33244368,-97.70357874,2024
THEFT,30.26303021,-97.73445688,2024
AGG ROBBERY/DEADLY WEAPON,30.36513517,-97.69543675,2024
BURGLARY OF VEHICLE,30.36111463,-97.74936863,2024
THEFT,30.16552618,-97.78510052,2024
FAMILY DISTURBANCE,30.18252658,-97.81223161,2024
BURGLARY NON RESIDENCE,30.28200771,-97.70841969,2024
ASSAULT ON PUBLIC SERVANT,30.20228012,-97.64254616,2024
THEFT,30.21845284,-97.76444964,2024
CRIMINAL MISCHIEF,30.25918458,-97.71618458,2024
THEFT FROM PERSON,30.37605935,-97.72298255,2024
BURGLARY OF VEHICLE,30.39716921,-97.71910498,2024
BURGLARY OF VEHICLE,30.24056887,-97.72515302,2024
THEFT OF BICYCLE,30.29188705,-97.7231007,2024
BURGLARY OF VEHICLE,30.22930817,-97.76361931,2024
DWI,30.28904058,-97.75421696,2024
ASSAULT BY THREAT,30.27379969,-97.76304971,2024
INVASIVE VISUAL RECORDING,,,2024
DWI,30.34546733,-97.69758233,2024
OBTAIN CONTROLLED SUB BY FRAUD,30.18422312,-97.81682513,2024
AUTO THEFT,30.38657953,-97.72244396,2024
MAIL THEFT,30.39003535,-97.75857435,2024
THEFT OF LICENSE PLATE,30.38590263,-97.70532174,2024
MAIL THEFT,30.28984969,-97.74946367,2024
THEFT OF BICYCLE,30.31488178,-97.75307613,2024
DOC DISCHARGE GUN - PUB ROAD,,,2024
HARASSMENT,30.2032598,-97.78466566,2024
AUTO THEFT,30.37331183,-97.69088329,2024
FAMILY DISTURBANCE,30.19757609,-97.85505687,2024
ASSAULT WITH INJURY,30.24709693,-97.69033616,2024
THEFT BY SHOPLIFTING,30.30178349,-97.69866762,2024
ASSAULT BY THREAT,30.27140063,-97.68641022,2024
CRIMINAL TRESPASS,30.23206602,-97.7373964,2024
PROTECTIVE ORDER,,,2024
ASSAULT WITH INJURY,30.26532143,-97.73405935,2024
FALSE ALARM OR REPORT,30.45798345,-97.79062999,2024
AGG ASSAULT,30.28219724,-97.66063831,2024
BURGLARY OF VEHICLE,30.30349787,-97.70621545,2024
ASSAULT BY CONTACT,30.20933575,-97.80494868,2024
ASSAULT WITH INJURY,30.46066516,-97.79272128,2024
BURGLARY OF VEHICLE,30.24418174,-97.81009928,2024
CRIMINAL MISCHIEF,30.30965417,-97.66630649,2024
CRIMINAL MISCHIEF,30.35377612,-97.70803644,2024
FAMILY DISTURBANCE,30.15625735,-97.82995613,2024
BURGLARY OF VEHICLE,30.48524383,-97.79809718,2024
THEFT BY SHOPLIFTING,30.30178349,-97.69866762,2024
CRIMINAL MISCHIEF,30.28950228,-97.76968939,2024
AUTO THEFT,30.2078751,-97.77378721,2024
FAMILY DISTURBANCE,30.20200809,-97.6668813,2024
HARASSMENT,30.36432433,-97.74991697,2024
DAMAGE CITY PROP,,,2024
BURGLARY OF VEHICLE,30.38498515,-97.65642508,2024
BURGLARY NON RESIDENCE,30.36787007,-97.70567039,2024
EVADING VEHICLE,30.18683439,-97.73822222,2024
MAIL THEFT,30.33993152,-97.71857277,2024
BURGLARY OF VEHICLE,30.1573787,-97.79972811,2024
CHILD CUSTODY INTERFERE,30.24218408,-97.75890847,2024
BURGLARY OF VEHICLE,30.48633452,-97.80082495,2024
BURGLARY OF VEHICLE,,,2024
CRIMINAL MISCHIEF,30.40047504,-97.70201179,2024
ASSAULT WITH INJURY,30.26809089,-97.75173802,2024
FAMILY DISTURBANCE,30.20096109,-97.83648227,2024
ASSAULT WITH INJURY,30.22849052,-97.70141131,2024
FAMILY DISTURBANCE,30.31044012,-97.70636563,2024
DWI,30.19501794,-97.7427706,2024
FAMILY DISTURBANCE,30.27758296,-97.62543914,2024
FAMILY DISTURBANCE,30.32864036,-97.69677063,2024
FAMILY DISTURBANCE,30.22863461,-97.70615193,2024
EXPLOSIVE ORDNANCE DISPOSAL,30.28663236,-97.68016759,2024
FAMILY DISTURBANCE,30.43185907,-97.6559706,2024
EXPLOSIVE ORDNANCE DISPOSAL,30.28663236,-97.68016759,2024
FAMILY DISTURBANCE,30.18952596,-97.76709929,2024
FORGERY - OTHER,30.2313573,-97.73404858,2024
FAMILY DISTURBANCE,30.32538241,-97.7264207,2024
BURGLARY OF VEHICLE,30.47947449,-97.80204367,2024
POSS CONTROLLED SUB/NARCOTIC,30.27838695,-97.7456795,2024
POSS OF DRUG PARAPHERNALIA,30.26726204,-97.7409271,2024
POSS OF DRUG PARAPHERNALIA,30.26570422,-97.73992018,2024
FAMILY DISTURBANCE,30.2032598,-97.78466566,2024
INHALANT ABUSE,30.32807848,-97.73974639,2024
FAMILY DISTURBANCE,30.20133955,-97.82629291,2024
THEFT OF LICENSE PLATE,30.15655616,-97.76152154,2024
RESISTING ARREST OR SEARCH,30.26676255,-97.73907745,2024
DATING DISTURBANCE,30.35328142,-97.70899496,2024
DISTURBANCE - OTHER,30.35390239,-97.70789029,2024
FAMILY DISTURBANCE,30.3805642,-97.65216055,2024
AGG ASSAULT ON PEACE OFFICER,30.20796464,-97.83049391,2024
CRIMINAL TRESPASS,30.34801409,-97.70333819,2024
TAKE WEAPON FRM POLICE OFFICER,30.34767814,-97.70291607,2024
FAMILY DISTURBANCE,30.17195292,-97.75949745,2024
FAMILY DISTURBANCE,30.2444823,-97.76900296,2024
FAMILY DISTURBANCE,30.30678258,-97.6791508,2024
BURGLARY OF RESIDENCE,30.26506475,-97.73862879,2024
FAMILY DISTURBANCE,30.4229258,-97.68247127,2024
FAMILY DISTURBANCE,30.19041454,-97.7410356,2024
DWI,30.19176859,-97.73565185,2024
FAMILY DISTURBANCE,30.28723584,-97.70250327,2024
DISTURBANCE - OTHER,30.3962885,-97.70051429,2024
ASSAULT WITH INJURY,30.26529698,-97.74916709,2024
ASSAULT WITH INJURY,30.26739396,-97.74037858,2024
FAMILY DISTURBANCE,30.32336832,-97.7381737,2024
POSSESSION OF MARIJUANA,30.33750128,-97.70141789,2024
POSS OF DRUG PARAPHERNALIA,30.26743058,-97.74354926,2024
CRIMINAL TRESPASS,30.30105263,-97.7452778,2024
DISTURBANCE - OTHER,30.20494149,-97.77479903,2024
ASSAULT BY THREAT,30.45798345,-97.79062999,2024
FAMILY DISTURBANCE,30.20878095,-97.87848965,2024
VOCO - ALCOHOL  CONSUMPTION,30.41520798,-97.69580867,2024
AUTO THEFT,30.37423253,-97.70504025,2024
ASSAULT BY CONTACT,30.47599695,-97.79376806,2024
CRIMINAL TRESPASS,30.34767814,-97.70291607,2024
POSS CONTROLLED SUB/NARCOTIC,30.34546733,-97.69758233,2024
POSS CONTROLLED SUB/NARCOTIC,30.21541265,-97.75331374,2024
VIOL CITY ORDINANCE - OTHER,30.26678154,-97.73824996,2024
FAMILY DISTURBANCE,30.38363098,-97.67436437,2024
AUTO THEFT,30.35882175,-97.71254538,2024
FAMILY DISTURBANCE/PARENTAL,30.43169741,-97.65375967,2024
ASSAULT BY CONTACT,30.22616185,-97.77007212,2024
FAMILY DISTURBANCE/PARENTAL,30.43688189,-97.73917346,2024
AUTO THEFT,30.29110828,-97.74954724,2024
DISTURBANCE - OTHER,30.27924399,-97.67839958,2024
ASSAULT WITH INJURY,30.20179816,-97.7786692,2024
THEFT,30.18669213,-97.75814558,2024
ASSAULT WITH INJURY,30.27011636,-97.67062128,2024
RAPE,,,2024
EVADING / VEHICLE PURSUIT,30.27355468,-97.69791071,2024
AGG FORCED SODOMY,,,2024
THEFT OF SERVICE,30.40393739,-97.64599257,2024
AUTO THEFT,30.3249706,-97.72726882,2024
AUTO THEFT,30.27435687,-97.73097054,2024
TERRORISTIC THREAT,30.26612527,-97.75178107,2024
THEFT,30.36435183,-97.79232142,2024
BURGLARY OF RESIDENCE,30.29196214,-97.70363267,2024
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.37075882,-97.7211975,2024
ASSAULT WITH INJURY,30.19919628,-97.73384367,2024
THEFT BY SHOPLIFTING,30.36256043,-97.71568839,2024
ASSAULT BY CONTACT,30.29224368,-97.74162209,2024
FAMILY DISTURBANCE/PARENTAL,30.26293268,-97.69056168,2024
AGG ROBBERY/DEADLY WEAPON,30.22516829,-97.8036506,2024
THEFT,30.42752937,-97.70504365,2024
ASSAULT WITH INJURY,30.42160574,-97.71449427,2024
RENTAL CAR/FAIL TO RETURN,30.32272686,-97.7287846,2024
BURGLARY OF VEHICLE,30.23328869,-97.77768101,2024
ASSAULT WITH INJURY,30.19455644,-97.75410498,2024
BURGLARY OF VEHICLE,30.39233714,-97.73781482,2024
BURGLARY OF VEHICLE,30.39443036,-97.72737746,2024
HARASSMENT,30.40217894,-97.65107396,2024
FRAUD - OTHER,30.24379801,-97.77494474,2024
BURGLARY OF VEHICLE,30.24417095,-97.80969093,2024
THEFT,30.35805112,-97.68707058,2024
AGG ASSAULT,30.16291061,-97.79312325,2024
FRAUD - OTHER,30.48587812,-97.75508201,2024
DEBIT CARD ABUSE,30.35255717,-97.75778932,2024
BURGLARY OF VEHICLE,30.29176883,-97.6783815,2024
TERRORISTIC THREAT,30.26835472,-97.73743455,2024
BURGLARY OF VEHICLE,30.24417095,-97.80969093,2024
BURGLARY OF VEHICLE,30.24418174,-97.81009928,2024
FORGERY AND PASSING,30.33761491,-97.71758918,2024
BURGLARY OF VEHICLE,30.39866056,-97.66754068,2024
BURGLARY OF VEHICLE,30.28120448,-97.75802625,2024
DISTURBANCE - OTHER,30.22686633,-97.72500046,2024
FAILURE TO REG AS SEX OFFENDER,,,2024
BURGLARY OF VEHICLE,30.31938172,-97.66020433,2024
THEFT OF BICYCLE,30.2860967,-97.74843276,2024
ASSAULT WITH INJURY,30.36912491,-97.69338009,2024
VIOL CITY ORDINANCE - WRECKER,30.3249706,-97.72726882,2024
THEFT BY SHOPLIFTING,30.40007889,-97.72693605,2024
AGG ASSAULT,30.20754036,-97.83355422,2024
AUTO THEFT,30.39295402,-97.67684845,2024
FRAUD - OTHER,30.16695198,-97.62171467,2024
TERRORISTIC THREAT,30.28168923,-97.71880679,2024
CRIMINAL MISCHIEF,30.41360061,-97.73321854,2024
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.2328717,-97.80698673,2024
BURGLARY OF VEHICLE,30.31938172,-97.66020433,2024
BURGLARY OF VEHICLE,30.3984947,-97.67984008,2024
CRIMINAL MISCHIEF,30.19225171,-97.77714549,2024
THEFT FROM AUTO,30.3365863,-97.70199774,2024
CRIMINAL MISCHIEF,30.48051276,-97.76953439,2024
