Highest Offense Description,Latitude,Longitude,year
MAIL THEFT,30.16705264,-97.85074055,2021
BURGLARY OF RESIDENCE,30.22775091,-97.77954099,2021
ASSAULT BY CONTACT FAM/DATING,30.34949994,-97.69667299,2021
BURGLARY OF RESIDENCE,30.42752937,-97.70504365,2021
BURGLARY NON RESIDENCE,30.32429781,-97.74020627,2021
FAMILY DISTURBANCE,30.15948638,-97.80408793,2021
THEFT OF SERVICE,30.18035656,-97.74905809,2021
THEFT,30.37329366,-97.75814586,2021
MAIL THEFT,30.29966048,-97.7365513,2021
CHILD CUSTODY INTERFERE,30.19256834,-97.82752729,2021
FAMILY DISTURBANCE/PARENTAL,30.38122277,-97.71008713,2021
THEFT,30.20016505,-97.86850071,2021
FAMILY DISTURBANCE,30.30552185,-97.66162478,2021
THEFT BY SHOPLIFTING,30.23523015,-97.86261401,2021
THEFT BY SHOPLIFTING,30.45465329,-97.82589259,2021
DOC DISPLAY GUN/DEADLY PUB PLC,30.26487905,-97.74699207,2021
DISTURBANCE - OTHER,30.35743668,-97.68741727,2021
CRIMINAL MISCHIEF,30.35393856,-97.68583557,2021
THEFT,30.2843465,-97.72044611,2021
FAMILY DISTURBANCE,30.36999934,-97.70663372,2021
IDENTITY THEFT,30.4450325,-97.80932236,2021
THEFT,30.38322269,-97.64986915,2021
DWI,30.4759824,-97.76441564,2021
DISTURBANCE - OTHER,30.24646369,-97.88806121,2021
BURGLARY OF RESIDENCE,30.2309895,-97.70564444,2021
NUISANCE ABATEMENT,30.22625562,-97.74478634,2021
DISTURBANCE - OTHER,30.36568911,-97.73130676,2021
THEFT,30.37447051,-97.78955845,2021
DWI  .15 BAC OR ABOVE,30.26099113,-97.73738858,2021
ARSON,30.17947224,-97.75812906,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.38934728,-97.75211765,2021
POSS CONTROLLED SUB/NARCOTIC,30.26713756,-97.73939689,2021
THEFT OF LICENSE PLATE,30.35797773,-97.76215757,2021
ASSAULT BY THREAT,30.23741764,-97.75507298,2021
THEFT,30.42837045,-97.74194158,2021
ASSAULT WITH INJURY,30.28418274,-97.74681076,2021
DOC FIGHTING,30.26673013,-97.73897059,2021
FAMILY DISTURBANCE,30.24020488,-97.82789717,2021
ASSAULT BY CONTACT,30.32592164,-97.74243899,2021
MAIL THEFT,30.29951799,-97.73589903,2021
CRIMINAL MISCHIEF,30.36422769,-97.7158493,2021
AUTO THEFT,30.23943977,-97.78769559,2021
ASSAULT BY THREAT,30.16548757,-97.78952006,2021
THEFT CATALYTIC CONVERTER,30.23433699,-97.71398508,2021
BURGLARY OF VEHICLE,30.31497584,-97.73404373,2021
FAMILY DISTURBANCE,30.24708096,-97.73201607,2021
MAIL THEFT,30.33610965,-97.73907389,2021
IDENTITY THEFT,30.42434738,-97.75796244,2021
CRIMINAL MISCHIEF,30.211313,-97.83802916,2021
ASSAULT WITH INJURY,30.26725484,-97.73717579,2021
FAMILY DISTURBANCE,30.3564747,-97.69051681,2021
POSSESSION OF MARIJUANA,30.260731,-97.72296084,2021
THEFT,30.40448828,-97.7215528,2021
THEFT BY SHOPLIFTING,30.45864756,-97.79236176,2021
THEFT,30.21414284,-97.80005695,2021
CRED CARD ABUSE - OTHER,30.17282256,-97.76445344,2021
DISTURBANCE - OTHER,30.23496305,-97.7183772,2021
AGG ASSAULT,30.30755468,-97.67805181,2021
DWI 2ND,30.33596243,-97.60813655,2021
BURGLARY OF RESIDENCE,30.21064442,-97.81413555,2021
DISTURBANCE - OTHER,30.26083607,-97.71127013,2021
FAMILY DISTURBANCE,30.36425904,-97.68162568,2021
EVADING / VEHICLE PURSUIT,30.3063891,-97.73579968,2021
FORGERY AND PASSING,30.30586954,-97.68154692,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.20267035,-97.82964951,2021
AUTO THEFT,30.30612848,-97.69382599,2021
THEFT,30.36449157,-97.71611173,2021
AUTO THEFT,30.42460533,-97.75437249,2021
FAMILY DISTURBANCE,30.20436615,-97.78428816,2021
CRIMINAL MISCHIEF,30.28472109,-97.66190896,2021
CRIMINAL TRESPASS,30.35644037,-97.68685154,2021
THEFT BY SHOPLIFTING,30.21227287,-97.7526851,2021
POSS CONTROLLED SUB/NARCOTIC,30.30486848,-97.69835517,2021
ASSAULT BY THREAT,30.28428962,-97.74529309,2021
THEFT CATALYTIC CONVERTER,30.17411772,-97.78107864,2021
AGG ASSAULT,30.30395195,-97.6807216,2021
ASSAULT BY THREAT,30.2591328,-97.72686614,2021
THEFT OF HEAVY EQUIPMENT,30.22822983,-97.88749987,2021
AGG ROBBERY/DEADLY WEAPON,30.19162392,-97.76734751,2021
FAMILY DISTURBANCE,30.31586435,-97.68966676,2021
WARRANT ARREST NON TRAFFIC,30.42752937,-97.70504365,2021
BURGLARY OF RESIDENCE,30.30398331,-97.71273186,2021
POSS CONTROLLED SUB/NARCOTIC,30.27492793,-97.68967242,2021
THEFT OF BICYCLE,30.30916804,-97.74346571,2021
CRED CARD ABUSE - OTHER,30.40083307,-97.72263542,2021
BURGLARY OF VEHICLE,30.32654647,-97.68951673,2021
FAMILY DISTURBANCE,30.35836724,-97.74937881,2021
ASSAULT BY CONTACT,30.30698583,-97.73552369,2021
VIOL CITY ORDINANCE - WRECKER,30.25114972,-97.73111763,2021
FAMILY DISTURBANCE,30.3198323,-97.70796135,2021
BURGLARY NON RESIDENCE,30.26787245,-97.74418379,2021
DWI,30.26022811,-97.74916652,2021
ASSAULT BY THREAT,30.23461817,-97.79488597,2021
IDENTITY THEFT,30.20524252,-97.75566255,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.20341655,-97.78992087,2021
AUTO THEFT,30.33174263,-97.68835022,2021
MAIL THEFT,30.29817771,-97.73002712,2021
HARASSMENT,30.40383938,-97.72075175,2021
THEFT CATALYTIC CONVERTER,30.26172952,-97.77422879,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.21920358,-97.80912084,2021
THEFT BY SHOPLIFTING,30.22141454,-97.74802924,2021
FAMILY DISTURBANCE,30.19084407,-97.77786025,2021
CRIMINAL TRESPASS,30.22338277,-97.76259882,2021
THEFT BY SHOPLIFTING,30.23677941,-97.72423225,2021
THEFT,30.36499057,-97.69790197,2021
THEFT CATALYTIC CONVERTER,30.43854408,-97.76906066,2021
THEFT OF SERVICE,30.27495209,-97.76455903,2021
THEFT BY SHOPLIFTING,30.41554675,-97.6747724,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.4759097,-97.80775129,2021
CRIMINAL MISCHIEF,30.23638778,-97.79023081,2021
POSSESSION OF MARIJUANA,30.43079884,-97.67071437,2021
DISTURBANCE - OTHER,30.20916378,-97.8159031,2021
BURGLARY OF RESIDENCE,30.43916536,-97.76175949,2021
CRED CARD ABUSE - OTHER,30.31996075,-97.66687758,2021
THEFT OF BICYCLE,30.27174594,-97.70800794,2021
FAMILY DISTURBANCE/PARENTAL,30.17857453,-97.81936855,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.27668994,-97.75604894,2021
CRIMINAL MISCHIEF,30.26673013,-97.73897059,2021
FAMILY DISTURBANCE,30.17860309,-97.75580336,2021
FORGERY AND PASSING,30.20847523,-97.77588023,2021
DEBIT CARD ABUSE,30.27180455,-97.74740857,2021
CRIMINAL MISCHIEF,30.27395169,-97.74409679,2021
DATING DISTURBANCE,30.3099436,-97.70844277,2021
HARASSMENT,30.18485529,-97.80619391,2021
CHILD CUSTODY INTERFERE,30.23781689,-97.7414673,2021
IDENTITY THEFT,30.33255722,-97.75877346,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.17368492,-97.8063974,2021
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.40405439,-97.74574914,2021
FAMILY DISTURBANCE,30.28461682,-97.76127222,2021
CHILD CUSTODY INTERFERE,30.18851071,-97.86742088,2021
AUTO THEFT,30.36723292,-97.73976867,2021
AGG ASSAULT WITH MOTOR VEH,30.200441,-97.76444731,2021
IDENTITY THEFT,30.29824099,-97.76753655,2021
THEFT BY SHOPLIFTING,30.23520584,-97.7913737,2021
VIOL OF PROTECTIVE ORDER,30.28677749,-97.70000578,2021
AUTO THEFT,30.29087261,-97.74754424,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.18279457,-97.8190055,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.32318054,-97.71083453,2021
THEFT,30.25788603,-97.80700704,2021
THEFT,30.3548519,-97.70604089,2021
FAMILY DISTURBANCE,30.3059266,-97.6710311,2021
FAMILY DISTURBANCE/PARENTAL,30.27502241,-97.82222148,2021
HARASSMENT,30.24605033,-97.76723488,2021
ASSAULT BY THREAT,30.23581695,-97.72262067,2021
ONLINE SOLICITATION OF A MINOR,30.4262895,-97.72678267,2021
FAMILY DISTURBANCE,30.24667756,-97.87667097,2021
ASSAULT BY CONTACT,30.21908819,-97.75842513,2021
FAMILY DISTURBANCE,30.37111089,-97.67474763,2021
THEFT,30.24911365,-97.89217561,2021
INDECENT EXPOSURE,30.26599127,-97.74160125,2021
POSSESSION OF MARIJUANA,30.17244955,-97.79955456,2021
BURGLARY OF VEHICLE,30.36425904,-97.68162568,2021
ASSAULT BY CONTACT FAM/DATING,30.3522535,-97.69281751,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.25237058,-97.84644979,2021
BURGLARY NON RESIDENCE,30.24100415,-97.88142724,2021
CRIMINAL TRESPASS,30.23580107,-97.87599426,2021
AIRPORT PLACES WEAPON PROHIBIT,30.20200809,-97.6668813,2021
BURGLARY OF VEHICLE,30.18279457,-97.8190055,2021
THEFT CATALYTIC CONVERTER,30.29323351,-97.73481626,2021
VIOL OF EMERG PROTECTIVE ORDER,30.43423442,-97.77058139,2021
ASSAULT BY THREAT,30.34132051,-97.68028069,2021
THEFT BY SHOPLIFTING,30.26434444,-97.73226698,2021
THEFT OF TRAILER,30.30101053,-97.69612132,2021
THEFT,30.32438463,-97.69378627,2021
FRAUD - OTHER,30.35836724,-97.74937881,2021
CRIMINAL MISCHIEF,30.34922301,-97.75501476,2021
AGG ASLT STRANGLE/SUFFOCATE,30.23581695,-97.72262067,2021
FAMILY DISTURBANCE,30.3060469,-97.67961797,2021
FAMILY DISTURBANCE,30.33174263,-97.68835022,2021
DWI,30.40802861,-97.67523994,2021
CRASH/FAIL STOP AND RENDER AID,30.24456338,-97.76522486,2021
BURGLARY OF VEHICLE,30.40133115,-97.67045258,2021
THEFT,30.39866056,-97.66754068,2021
FAMILY DISTURBANCE,30.402931,-97.67558356,2021
THEFT,30.32057465,-97.71480795,2021
DWI,30.26626873,-97.73941073,2021
BURGLARY OF VEHICLE,30.402931,-97.67558356,2021
POSS CONTROLLED SUB/SYN NARC,30.41199682,-97.7454471,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.40034828,-97.6739858,2021
AUTO THEFT,30.39908176,-97.84601911,2021
FAMILY DISTURBANCE,30.28555368,-97.84763572,2021
FAMILY DISTURBANCE,30.32148366,-97.67929804,2021
AUTO THEFT,30.30047827,-97.73795561,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.25725932,-97.76017613,2021
HARASSMENT,30.31954402,-97.70328992,2021
SEXTING DEPICTING A MINOR,,,2021
PROTECTIVE ORDER,,,2021
PROTECTIVE ORDER,,,2021
CRIMINAL TRESPASS,30.23580107,-97.87599426,2021
AUTO THEFT,30.38508472,-97.68507558,2021
BURGLARY OF VEHICLE,30.33335462,-97.68783042,2021
IDENTITY THEFT,30.32346437,-97.71651444,2021
THEFT OF BICYCLE,30.28960777,-97.74320142,2021
THEFT,30.24359832,-97.82632983,2021
BURGLARY OF VEHICLE,30.40057166,-97.65286696,2021
FAMILY DISTURBANCE,30.46042235,-97.80173145,2021
INDECENT EXPOSURE,30.19084407,-97.77786025,2021
THEFT CATALYTIC CONVERTER,30.32694813,-97.70490478,2021
VIOL CITY ORDINANCE - OTHER,30.24841227,-97.76995349,2021
CRIMINAL TRESPASS/TRANSIENT,30.46132722,-97.79282129,2021
FORGERY - OTHER,30.41358272,-97.67568972,2021
FAMILY DISTURBANCE,30.22527126,-97.72757408,2021
HARASSMENT,30.25158953,-97.77397482,2021
ASSAULT BY THREAT,30.23598353,-97.85108125,2021
GRAFFITI,30.37817932,-97.73378978,2021
BURGLARY OF VEHICLE,30.43225636,-97.7682123,2021
THEFT,30.17217023,-97.7570385,2021
THEFT,30.30491236,-97.71472259,2021
MAIL THEFT,30.42334723,-97.68743281,2021
HARASSMENT,30.32343885,-97.70921062,2021
FAMILY DISTURBANCE/PARENTAL,30.20155682,-97.78851016,2021
BURGLARY OF RESIDENCE,30.17520501,-97.79912146,2021
THEFT CATALYTIC CONVERTER,30.36590303,-97.71667606,2021
DISTURBANCE - OTHER,30.30274027,-97.73815152,2021
IDENTITY THEFT,30.1956934,-97.77885279,2021
UNLAWFUL CARRYING WEAPON,30.39160411,-97.7324475,2021
MAIL THEFT,30.20727485,-97.77306531,2021
POSS CONTROLLED SUB/SYN NARC,30.26897661,-97.73853633,2021
BURGLARY OF VEHICLE,30.17441306,-97.61545597,2021
AGG ASSAULT,30.30512785,-97.68052762,2021
FAMILY DISTURBANCE,30.22253274,-97.7423905,2021
DATING DISTURBANCE,30.23791009,-97.78407428,2021
THEFT,30.32233701,-97.69398812,2021
IDENTITY THEFT,30.15517307,-97.83921899,2021
POSS OF DRUG PARAPHERNALIA,30.23282018,-97.7924247,2021
DISTURBANCE - OTHER,30.30484028,-97.69765226,2021
THEFT,30.15028477,-97.79551523,2021
FAMILY DISTURBANCE,30.30755468,-97.67805181,2021
IDENTITY THEFT,30.30110395,-97.73843007,2021
DEBIT CARD ABUSE,30.22571114,-97.70254171,2021
THEFT,30.29894596,-97.73427261,2021
FAMILY DISTURBANCE,30.39210748,-97.75712307,2021
THEFT OF SERVICE,30.23713136,-97.74946465,2021
FAMILY DISTURBANCE,30.16358776,-97.77878034,2021
FAMILY DISTURBANCE,30.44234236,-97.76988964,2021
ARSON,30.23410111,-97.87927768,2021
DISTURBANCE - OTHER,30.22664294,-97.72105703,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.30404777,-97.65319915,2021
AGG ASSAULT,30.18875106,-97.76891811,2021
DWI,30.29157225,-97.72195876,2021
THEFT BY SHOPLIFTING,30.32546825,-97.7402826,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.2056567,-97.80680234,2021
BURGLARY OF VEHICLE,30.42353637,-97.68034081,2021
THEFT OF SERVICE,30.28963388,-97.70664668,2021
FAMILY DISTURBANCE,30.36499057,-97.69790197,2021
ASSAULT ON PUBLIC SERVANT,30.41248349,-97.70685965,2021
THEFT BY SHOPLIFTING,30.1683339,-97.78259876,2021
AUTO THEFT,30.21623039,-97.79825413,2021
TERRORISTIC THREAT,30.37010899,-97.69335315,2021
CRIMINAL MISCHIEF,30.39759159,-97.7051808,2021
THEFT,30.26774976,-97.74151602,2021
DOC OFFENSIVE GESTURE,30.35866953,-97.7371097,2021
THEFT,30.25449691,-97.75834257,2021
FAMILY DISTURBANCE,30.27875956,-97.68010828,2021
AGG ASSAULT,30.23914389,-97.72716491,2021
DOC DISPLAY GUN/DEADLY PUB PLC,30.24329539,-97.72925443,2021
CRIMINAL MISCHIEF,30.28725181,-97.64600871,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.22235873,-97.74888756,2021
FAMILY DISTURBANCE,30.2403532,-97.76799761,2021
THEFT,30.21058876,-97.71376454,2021
FAMILY DISTURBANCE,30.37953622,-97.70401382,2021
AGG ASSAULT,30.36948655,-97.69959977,2021
BURGLARY OF VEHICLE,30.16979678,-97.61825422,2021
FAMILY DISTURBANCE,30.37919393,-97.67300529,2021
THEFT OF TRAILER,30.23513892,-97.73757036,2021
CRIMINAL TRESPASS,30.25522719,-97.73037729,2021
FAMILY DISTURBANCE,30.31427528,-97.70695864,2021
HARASSMENT,30.19403286,-97.75637638,2021
CRIMINAL MISCHIEF,30.27877743,-97.67195099,2021
RENTAL CAR/FAIL TO RETURN,30.30774379,-97.75098471,2021
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.17520501,-97.79912146,2021
THEFT,30.23154675,-97.72604914,2021
UNLAWFUL CARRYING WEAPON,30.31427247,-97.69343204,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.30322777,-97.73642044,2021
RESISTING ARREST OR SEARCH,30.22250974,-97.76487063,2021
DATING DISTURBANCE,30.42746248,-97.84263668,2021
FAMILY DISTURBANCE,30.23256094,-97.73196691,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.34679902,-97.69934715,2021
IDENTITY THEFT,30.32053757,-97.72891978,2021
TERRORISTIC THREAT,30.26041922,-97.70636109,2021
THEFT,30.16273436,-97.7447912,2021
CRIMINAL TRESPASS,30.27745594,-97.68569597,2021
CRIMINAL MISCHIEF,30.45864756,-97.79236176,2021
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.41297869,-97.71036218,2021
FAMILY DISTURBANCE,30.35585901,-97.7133236,2021
POSSESSION OF MARIJUANA,30.30805242,-97.67619007,2021
IDENTITY THEFT,30.36354052,-97.70699041,2021
HARASSMENT,30.28442136,-97.7490956,2021
BURGLARY OF VEHICLE,30.43002682,-97.77046475,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.21795096,-97.76657845,2021
THEFT FROM AUTO,30.29867725,-97.72253988,2021
CRIMINAL MISCHIEF,30.27877743,-97.67195099,2021
BURGLARY NON RESIDENCE,30.35644037,-97.68685154,2021
FAMILY DISTURBANCE,30.2801463,-97.68372397,2021
CRIMINAL MISCHIEF,30.30046387,-97.71965158,2021
FAMILY DISTURBANCE,30.41069227,-97.71678672,2021
DISTURBANCE - OTHER,30.2987701,-97.62430267,2021
DISTURBANCE - OTHER,30.22706771,-97.72624606,2021
FAMILY DISTURBANCE,30.39438783,-97.67065387,2021
THEFT CATALYTIC CONVERTER,30.31157357,-97.7085284,2021
CRIMINAL MISCHIEF,30.24216416,-97.7308371,2021
POSS CONTROLLED SUB/NARCOTIC,30.32078629,-97.69160844,2021
AGG ASSAULT,30.4087126,-97.71425432,2021
CRIMINAL TRESPASS,30.30046387,-97.71965158,2021
ARSON,30.18187356,-97.76183856,2021
MAIL THEFT,30.25858957,-97.78766592,2021
DEBIT CARD ABUSE,30.24953371,-97.74502399,2021
BURGLARY OF VEHICLE,30.31639292,-97.70614651,2021
POSS OF DRUG PARAPHERNALIA,30.34801409,-97.70333819,2021
RENTAL CAR/FAIL TO RETURN,30.20472248,-97.6670027,2021
AUTO THEFT,30.36097467,-97.73020655,2021
BURGLARY OF VEHICLE,30.23407293,-97.86107895,2021
CRIMINAL TRESPASS,30.37078232,-97.69225943,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.16231536,-97.78877116,2021
DISTURBANCE - OTHER,30.1996283,-97.73520938,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.2211802,-97.77939169,2021
BURGLARY OF VEHICLE,30.15613523,-97.7923582,2021
BURGLARY OF RESIDENCE,30.35227309,-97.67791491,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.26770499,-97.75497387,2021
BURGLARY OF VEHICLE,30.32104847,-97.77354003,2021
COUNTERFEITING,30.22448984,-97.70333825,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.16913104,-97.79627692,2021
IDENTITY THEFT,30.37010269,-97.69692489,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.18279457,-97.8190055,2021
THEFT FROM AUTO,30.43379835,-97.66866996,2021
IDENTITY THEFT,30.18177477,-97.79783801,2021
THEFT,30.2679761,-97.73761583,2021
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.39151787,-97.83947264,2021
FAMILY DISTURBANCE,30.4414522,-97.7425389,2021
BURGLARY NON RESIDENCE,30.20016505,-97.86850071,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.23286858,-97.79750383,2021
IDENTITY THEFT,30.40615569,-97.75942572,2021
MAIL THEFT,30.32480662,-97.67308453,2021
THEFT,30.19245503,-97.74020834,2021
THEFT OF BICYCLE,30.16699368,-97.73037035,2021
DISTURBANCE - OTHER,30.2681647,-97.7413623,2021
AUTO THEFT,30.21574471,-97.76792596,2021
BURGLARY OF VEHICLE,30.26010402,-97.73921517,2021
AUTO THEFT,30.22045475,-97.76087158,2021
POSS CONTROLLED SUB/NARCOTIC,30.30046387,-97.71965158,2021
THEFT BY SHOPLIFTING,30.16291061,-97.79312325,2021
ASSAULT BY THREAT,30.37415087,-97.71180207,2021
POSS CONTROLLED SUB/NARCOTIC,30.29567295,-97.71939148,2021
CRIMINAL MISCHIEF,30.25955655,-97.71137458,2021
CRIMINAL TRESPASS,30.26867252,-97.74784734,2021
CRIMINAL MISCHIEF,30.23973812,-97.71651521,2021
THEFT BY SHOPLIFTING,30.39776719,-97.72673203,2021
AUTO THEFT,30.23893576,-97.72207706,2021
THEFT OF AUTO PARTS,30.36046591,-97.67165061,2021
THEFT CATALYTIC CONVERTER,30.23509316,-97.71545645,2021
THEFT CATALYTIC CONVERTER,30.32694813,-97.70490478,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.37731622,-97.67450359,2021
THEFT BY SHOPLIFTING,30.3551549,-97.70364774,2021
VIOL OF PROTECTIVE ORDER,30.33715962,-97.71994476,2021
CRIMINAL MISCHIEF,30.24749294,-97.77032952,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.22281605,-97.7757792,2021
FAMILY DISTURBANCE,30.2515027,-97.75428505,2021
FAMILY DISTURBANCE,30.21356476,-97.81355272,2021
THEFT OF BICYCLE,30.27056889,-97.75405771,2021
FRAUD - OTHER,30.25388026,-97.76502775,2021
BURGLARY OF VEHICLE,30.40133115,-97.67045258,2021
VIOL OF EMERG PROTECTIVE ORDER,30.24682356,-97.76574446,2021
GRAFFITI,30.27906048,-97.73275774,2021
DISTURBANCE - OTHER,30.20367218,-97.78839111,2021
THEFT,30.23608637,-97.8405153,2021
FAMILY DISTURBANCE,30.28555368,-97.84763572,2021
THEFT,30.39136235,-97.61933114,2021
NUISANCE ABATEMENT,30.32023888,-97.70136566,2021
FAMILY DISTURBANCE,,,2021
PROTECTIVE ORDER,,,2021
CRIMINAL TRESPASS,30.32101027,-97.71485953,2021
POSS CONTROLLED SUB/NARCOTIC,30.19398417,-97.74469164,2021
THEFT CATALYTIC CONVERTER,30.20953921,-97.77324596,2021
CRIMINAL TRESPASS/HOTEL,30.22625562,-97.74478634,2021
BURGLARY OF VEHICLE,30.38832035,-97.68406668,2021
DISTURBANCE - OTHER,30.21651007,-97.75208737,2021
THEFT CATALYTIC CONVERTER,30.33292043,-97.66409381,2021
BURGLARY OF VEHICLE,30.29788938,-97.62935434,2021
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.39151787,-97.83947264,2021
THEFT OF BICYCLE,30.29462062,-97.71432357,2021
FAMILY DISTURBANCE,30.20537014,-97.7930137,2021
FAMILY DISTURBANCE,30.21198018,-97.71254246,2021
PROTECTIVE ORDER,30.23973812,-97.71651521,2021
FAMILY DISTURBANCE,30.19133293,-97.86930222,2021
DISTURBANCE - OTHER,30.17960566,-97.82342215,2021
ARSON,30.18153143,-97.84472427,2021
FAMILY DISTURBANCE,30.3558733,-97.69042863,2021
THEFT,30.26254646,-97.72553832,2021
ASSAULT BY THREAT,30.18201339,-97.78796436,2021
POSS CONTROLLED SUB/OTHER,30.16962853,-97.78711941,2021
THEFT,30.26395738,-97.74153228,2021
ASSAULT ON PUBLIC SERVANT,30.41248349,-97.70685965,2021
THEFT,30.46214816,-97.79233294,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.16108398,-97.78093542,2021
ASSAULT WITH INJURY,30.22755382,-97.74370004,2021
UNLAWFUL CARRYING WEAPON,30.25071033,-97.7405098,2021
ONLINE IMPERSONATION,30.21795096,-97.76657845,2021
FRAUD - OTHER,30.23509566,-97.69266645,2021
CRIMINAL MISCHIEF,30.20149608,-97.77745183,2021
FAMILY DISTURBANCE,30.25416704,-97.83474527,2021
FAMILY DISTURBANCE,30.29869374,-97.62876128,2021
ASSAULT BY CONTACT,30.26438581,-97.74340598,2021
FAMILY DISTURBANCE,30.23666453,-97.76248599,2021
FAMILY DISTURBANCE,30.37136221,-97.73669187,2021
UNLAWFUL CARRYING WEAPON,30.22360844,-97.74771398,2021
ASSAULT BY CONTACT,30.30698583,-97.73552369,2021
HARASSMENT,30.21706519,-97.79971746,2021
FAMILY DISTURBANCE,30.14459202,-97.7933135,2021
CRIMINAL MISCHIEF,30.34922301,-97.75501476,2021
THEFT OF SERVICE,30.41558178,-97.737611,2021
THEFT,30.39031042,-97.74041376,2021
CRIMINAL MISCHIEF,30.31843761,-97.72154871,2021
FAMILY DISTURBANCE,30.24200034,-97.7568829,2021
FAMILY DISTURBANCE,30.20561488,-97.76488602,2021
ASSAULT WITH INJURY,30.37071611,-97.6918489,2021
ASSAULT WITH INJURY,30.31255862,-97.66379797,2021
ASSAULT BY THREAT,30.32784674,-97.68908479,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.3583584,-97.69357329,2021
FAMILY DISTURBANCE,30.20549514,-97.73862021,2021
BURGLARY NON RESIDENCE,30.3660464,-97.68333687,2021
AUTO THEFT,30.21714425,-97.82806147,2021
IDENTITY THEFT,30.35281598,-97.71367265,2021
POSS OF DRUG PARAPHERNALIA,30.34896171,-97.74014576,2021
DWI,30.37954882,-97.68777173,2021
POSS OF DRUG PARAPHERNALIA,30.18184975,-97.75846457,2021
BURGLARY OF VEHICLE,30.32053672,-97.76816422,2021
HARASSMENT,30.24267237,-97.81697766,2021
HARASSMENT,30.27725755,-97.76624053,2021
INJURY TO CHILD,30.32476432,-97.68485749,2021
BURGLARY OF VEHICLE,30.43160982,-97.76806447,2021
THEFT BY SHOPLIFTING,30.20479524,-97.77532536,2021
CRIMINAL MISCHIEF,30.35489725,-97.72578157,2021
THEFT FROM AUTO,30.31013674,-97.68467251,2021
DISTURBANCE - OTHER,30.36576627,-97.72130101,2021
DATING DISTURBANCE,30.36387988,-97.71929367,2021
POSSESSION OF MARIJUANA,30.32102035,-97.70661336,2021
BURGLARY NON RESIDENCE,30.16222478,-97.78698214,2021
CRIMINAL MISCHIEF,30.32067785,-97.70667658,2021
DEBIT CARD ABUSE,30.40926561,-97.85053821,2021
FAMILY DISTURBANCE,30.39659264,-97.61967252,2021
DATING DISTURBANCE,30.2421105,-97.75962632,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.16103508,-97.78787119,2021
FAMILY DISTURBANCE,30.30935534,-97.67350097,2021
DEBIT CARD ABUSE,30.39885869,-97.6708572,2021
CRIMINAL TRESPASS,30.37186311,-97.72586207,2021
